anchor_1	alternative_1	anchor_2	alternative_2	style_type	language
падла за рулём ну да мы же забыли папина дочя за рулём им же всё можно....	девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....	псина ебучая, что скажут, то и пиздит в эфире на своём ебучем телеканале	Что скажут то и говорит в своем эфире	toxicity	ru
падла за рулём ну да мы же забыли папина дочя за рулём им же всё можно....	девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....	че хватило? че добавить? жопой жирной что ли покрутила? :-d :-d	Что хватило? Что добавить?	toxicity	ru
падла за рулём ну да мы же забыли папина дочя за рулём им же всё можно....	девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....	а свое мнение и мысли при себе держи мудило ебаное.	оставьте свои мысли при себе	toxicity	ru
падла за рулём ну да мы же забыли папина дочя за рулём им же всё можно....	девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....	дура, берет ором. других учит, та сама личную жизнь не устроила	других учит, та сама личную жизнь не устроила	toxicity	ru
падла за рулём ну да мы же забыли папина дочя за рулём им же всё можно....	девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....	правильно, дальше эти ублюдки маньяками станут!!	правильно, дальше эти люди маньяками станут!!	toxicity	ru
падла за рулём ну да мы же забыли папина дочя за рулём им же всё можно....	девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....	и я буду рад этому!!! сучья путинская власть в деле	И я буду этому!!! Путинская власть в деле	toxicity	ru
падла за рулём ну да мы же забыли папина дочя за рулём им же всё можно....	девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....	очистите страну от всей этой швали	очистите страну от всех плохих вещей	toxicity	ru
падла за рулём ну да мы же забыли папина дочя за рулём им же всё можно....	девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....	Ловко наебал - значит молодец, понятия подлость и честь отсутствуют нацело	Ловко обманул - значит молодец, понятия подлость и честь отсутствуют нацело	toxicity	ru
падла за рулём ну да мы же забыли папина дочя за рулём им же всё можно....	девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....	glav.su, cont.ws Какие-то интересные сайты? Ты там сидишь? Пойду чекну, спасибо за подсказку, пидораш.	Какие-то интересные сайты? Ты там сидишь? Пойду тоже схожу, спасибо за подсказку.	toxicity	ru
падла за рулём ну да мы же забыли папина дочя за рулём им же всё можно....	девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....	из подтишька по мышачи умеют пидоры бить.	из подтишка умеют бить	toxicity	ru
падла за рулём ну да мы же забыли папина дочя за рулём им же всё можно....	девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....	наше сми, одни, ублюдки, показывают то, что им выгодно, и кому очко лизнцть	На телевидение и в газетах один обман.	toxicity	ru
падла за рулём ну да мы же забыли папина дочя за рулём им же всё можно....	девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....	пидорас он конченый,позорит доброе имя олега ефремова,нет слов,пидорас он и есть пидорас.	позорит доброе имя олега ефремова,нет слов	toxicity	ru
падла за рулём ну да мы же забыли папина дочя за рулём им же всё можно....	девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....	велком это вообще полная дрянь, а по внешнему виду даже и не подумаешь.	Велком это вообще полная ерунда, а по внешнему виду даже и не подумаешь	toxicity	ru
падла за рулём ну да мы же забыли папина дочя за рулём им же всё можно....	девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....	таких выродков как этот нужно сразу на кол садить чтобы другим не повадно было	Таких хулиганов нужно наказывать сразу, чтоб другим не повадно было	toxicity	ru
падла за рулём ну да мы же забыли папина дочя за рулём им же всё можно....	девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....	ну, александр,представляющий в комментариях мужское мнение,насколько я поняла,был фраппирован и оп*здошен запросами мамзелей	Ну,Александр,представляющий в комментариях мужское мнение,насколько я поняла,был окружен запросами женщин.	toxicity	ru
падла за рулём ну да мы же забыли папина дочя за рулём им же всё можно....	девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....	Фррррр ПУК-ПУК По фактам есть что сказать, дикарь?	ты можешь сказать что-то со смыслом, парень?	toxicity	ru
падла за рулём ну да мы же забыли папина дочя за рулём им же всё можно....	девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....	твой рот ебал дело не в религии , кто вы если не запасные евреи и не кавказцы?	Дело не в религии ,кто вы если не евреи и не кавказцы?	toxicity	ru
падла за рулём ну да мы же забыли папина дочя за рулём им же всё можно....	девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....	Кстати, тупая шутка про коран Кому как	Кстати, плохая шутка про коран Кому как	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	уровень 7139 редкий гад! всем тем кто до него дойдет желаю великой удачи-а тем кто его придумал-наоборот!	уровень 7139 плохой! всем тем кто до него дойдет желаю великой удачи-а тем кто его придумал-наоборот!	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	так этот акимат только себе в карман ложит бабки а для людей они нечего делать не будут хуилы ни дорог ни парка полная жопа гавноеды	так этот акимат только себе в карман кладет деньги. а для людей они нечего делать не будут. ни дорог, ни парка. полное разочарование	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	а что то не так.гнилой твой рот	а что то не так?	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	эй, принц хуев! читай историю, своей страны внимательно, а не под кайфом!	Читай историю своей страны внимательно	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	ефремов трусливое подлое мерзкое существо один негатив вызывает эта падлюга	ефремов один негатив вызывает	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	ты чего людям пиздишь животное	Ты зачем обманываешь людей?	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	такая группа о самарканде, и этих блядей рекламируете, вот зачем?????????	Такая группа о Самарканде, и этих рекламируете, вот зачем?????	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	сколько говна было на меня вылито	Сколько неприятного было на меня вылито	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	потому что выродок тебе сказать нечего, сидишь шестерка не знаешь кому угодить выебок путинский.	Потому что тебе сказать нечего, сидишь и не знаешь кому угодить.	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	за ер? прошу вколоться:d много ли за пидарков проголосуют, хотя фанатов в любой секте хватает	За ер? Много ли людей проголосуют, хотя фанатов в любой секте хватает	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	выучи сначала русский язык,или белорусский а потом вякай быдло	выучи сначала русский язык, или белорусский а потом говори	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	чинуш, кто даёт разрешение на вырубку-вешать за яйца невзирая на ранг	Кто даёт разрешение на вырубку - наказывать невзирая на ранг	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	это не современные девушки а ебанутые девушки. современные нормальные. не путайте хуй с гусиной шеей	Это не современные девушки. Современные нормальные. Не путайте.	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	Что это за поток говна? Ответить на вопрос не в состоянии, свинья?	Что это за поток обвинений? ответить на вопрос не в состоянии!	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	Просто такого дебилизма и показухи у нас даже к проверке Путина не было	Просто такого у нас даже к проверке Путина не было	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	дой бог, чтобы ты испытала тоже самое. вот от таких тварей и рождаются такие ублюдки.	Дай бог, чтобы ты испытала тоже самое, вот от таких плохих и рождаются плохие	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	псина ебучая, что скажут, то и пиздит в эфире на своём ебучем телеканале	Что скажут то и говорит в своем эфире	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	че хватило? че добавить? жопой жирной что ли покрутила? :-d :-d	Что хватило? Что добавить?	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	а свое мнение и мысли при себе держи мудило ебаное.	оставьте свои мысли при себе	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	дура, берет ором. других учит, та сама личную жизнь не устроила	других учит, та сама личную жизнь не устроила	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	правильно, дальше эти ублюдки маньяками станут!!	правильно, дальше эти люди маньяками станут!!	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	и я буду рад этому!!! сучья путинская власть в деле	И я буду этому!!! Путинская власть в деле	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	очистите страну от всей этой швали	очистите страну от всех плохих вещей	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	Ловко наебал - значит молодец, понятия подлость и честь отсутствуют нацело	Ловко обманул - значит молодец, понятия подлость и честь отсутствуют нацело	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	glav.su, cont.ws Какие-то интересные сайты? Ты там сидишь? Пойду чекну, спасибо за подсказку, пидораш.	Какие-то интересные сайты? Ты там сидишь? Пойду тоже схожу, спасибо за подсказку.	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	из подтишька по мышачи умеют пидоры бить.	из подтишка умеют бить	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	наше сми, одни, ублюдки, показывают то, что им выгодно, и кому очко лизнцть	На телевидение и в газетах один обман.	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	пидорас он конченый,позорит доброе имя олега ефремова,нет слов,пидорас он и есть пидорас.	позорит доброе имя олега ефремова,нет слов	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	велком это вообще полная дрянь, а по внешнему виду даже и не подумаешь.	Велком это вообще полная ерунда, а по внешнему виду даже и не подумаешь	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	таких выродков как этот нужно сразу на кол садить чтобы другим не повадно было	Таких хулиганов нужно наказывать сразу, чтоб другим не повадно было	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	ну, александр,представляющий в комментариях мужское мнение,насколько я поняла,был фраппирован и оп*здошен запросами мамзелей	Ну,Александр,представляющий в комментариях мужское мнение,насколько я поняла,был окружен запросами женщин.	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	Фррррр ПУК-ПУК По фактам есть что сказать, дикарь?	ты можешь сказать что-то со смыслом, парень?	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	твой рот ебал дело не в религии , кто вы если не запасные евреи и не кавказцы?	Дело не в религии ,кто вы если не евреи и не кавказцы?	toxicity	ru
уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	Кстати, тупая шутка про коран Кому как	Кстати, плохая шутка про коран Кому как	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	уровень 7139 редкий гад! всем тем кто до него дойдет желаю великой удачи-а тем кто его придумал-наоборот!	уровень 7139 плохой! всем тем кто до него дойдет желаю великой удачи-а тем кто его придумал-наоборот!	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	так этот акимат только себе в карман ложит бабки а для людей они нечего делать не будут хуилы ни дорог ни парка полная жопа гавноеды	так этот акимат только себе в карман кладет деньги. а для людей они нечего делать не будут. ни дорог, ни парка. полное разочарование	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	а что то не так.гнилой твой рот	а что то не так?	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	эй, принц хуев! читай историю, своей страны внимательно, а не под кайфом!	Читай историю своей страны внимательно	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	ефремов трусливое подлое мерзкое существо один негатив вызывает эта падлюга	ефремов один негатив вызывает	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	ты чего людям пиздишь животное	Ты зачем обманываешь людей?	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	такая группа о самарканде, и этих блядей рекламируете, вот зачем?????????	Такая группа о Самарканде, и этих рекламируете, вот зачем?????	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	сколько говна было на меня вылито	Сколько неприятного было на меня вылито	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	потому что выродок тебе сказать нечего, сидишь шестерка не знаешь кому угодить выебок путинский.	Потому что тебе сказать нечего, сидишь и не знаешь кому угодить.	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	за ер? прошу вколоться:d много ли за пидарков проголосуют, хотя фанатов в любой секте хватает	За ер? Много ли людей проголосуют, хотя фанатов в любой секте хватает	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	выучи сначала русский язык,или белорусский а потом вякай быдло	выучи сначала русский язык, или белорусский а потом говори	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	чинуш, кто даёт разрешение на вырубку-вешать за яйца невзирая на ранг	Кто даёт разрешение на вырубку - наказывать невзирая на ранг	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	это не современные девушки а ебанутые девушки. современные нормальные. не путайте хуй с гусиной шеей	Это не современные девушки. Современные нормальные. Не путайте.	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	Что это за поток говна? Ответить на вопрос не в состоянии, свинья?	Что это за поток обвинений? ответить на вопрос не в состоянии!	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	Просто такого дебилизма и показухи у нас даже к проверке Путина не было	Просто такого у нас даже к проверке Путина не было	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	дой бог, чтобы ты испытала тоже самое. вот от таких тварей и рождаются такие ублюдки.	Дай бог, чтобы ты испытала тоже самое, вот от таких плохих и рождаются плохие	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	псина ебучая, что скажут, то и пиздит в эфире на своём ебучем телеканале	Что скажут то и говорит в своем эфире	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	че хватило? че добавить? жопой жирной что ли покрутила? :-d :-d	Что хватило? Что добавить?	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	а свое мнение и мысли при себе держи мудило ебаное.	оставьте свои мысли при себе	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	дура, берет ором. других учит, та сама личную жизнь не устроила	других учит, та сама личную жизнь не устроила	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	правильно, дальше эти ублюдки маньяками станут!!	правильно, дальше эти люди маньяками станут!!	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	и я буду рад этому!!! сучья путинская власть в деле	И я буду этому!!! Путинская власть в деле	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	очистите страну от всей этой швали	очистите страну от всех плохих вещей	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	Ловко наебал - значит молодец, понятия подлость и честь отсутствуют нацело	Ловко обманул - значит молодец, понятия подлость и честь отсутствуют нацело	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	glav.su, cont.ws Какие-то интересные сайты? Ты там сидишь? Пойду чекну, спасибо за подсказку, пидораш.	Какие-то интересные сайты? Ты там сидишь? Пойду тоже схожу, спасибо за подсказку.	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	из подтишька по мышачи умеют пидоры бить.	из подтишка умеют бить	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	наше сми, одни, ублюдки, показывают то, что им выгодно, и кому очко лизнцть	На телевидение и в газетах один обман.	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	пидорас он конченый,позорит доброе имя олега ефремова,нет слов,пидорас он и есть пидорас.	позорит доброе имя олега ефремова,нет слов	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	велком это вообще полная дрянь, а по внешнему виду даже и не подумаешь.	Велком это вообще полная ерунда, а по внешнему виду даже и не подумаешь	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	таких выродков как этот нужно сразу на кол садить чтобы другим не повадно было	Таких хулиганов нужно наказывать сразу, чтоб другим не повадно было	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	ну, александр,представляющий в комментариях мужское мнение,насколько я поняла,был фраппирован и оп*здошен запросами мамзелей	Ну,Александр,представляющий в комментариях мужское мнение,насколько я поняла,был окружен запросами женщин.	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	Фррррр ПУК-ПУК По фактам есть что сказать, дикарь?	ты можешь сказать что-то со смыслом, парень?	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	твой рот ебал дело не в религии , кто вы если не запасные евреи и не кавказцы?	Дело не в религии ,кто вы если не евреи и не кавказцы?	toxicity	ru
речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	Кстати, тупая шутка про коран Кому как	Кстати, плохая шутка про коран Кому как	toxicity	ru
уровень 7139 редкий гад! всем тем кто до него дойдет желаю великой удачи-а тем кто его придумал-наоборот!	уровень 7139 плохой! всем тем кто до него дойдет желаю великой удачи-а тем кто его придумал-наоборот!	так этот акимат только себе в карман ложит бабки а для людей они нечего делать не будут хуилы ни дорог ни парка полная жопа гавноеды	так этот акимат только себе в карман кладет деньги. а для людей они нечего делать не будут. ни дорог, ни парка. полное разочарование	toxicity	ru
уровень 7139 редкий гад! всем тем кто до него дойдет желаю великой удачи-а тем кто его придумал-наоборот!	уровень 7139 плохой! всем тем кто до него дойдет желаю великой удачи-а тем кто его придумал-наоборот!	а что то не так.гнилой твой рот	а что то не так?	toxicity	ru
